Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DBVS-JP038,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP038,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP039,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP039,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP040,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP040,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP041,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP041,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP042,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP042,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP043,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP043,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP044,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP044,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DBVS-JP045,Deck Build Pack: Valiant Smashers,,,New,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 03:57:25,2023-08-26,Deck Build Pack,Booster pack,,Old
DBVS-JP045,Deck Build Pack: Valiant Smashers,,,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Valiant_Smashers_(OCG-JP),2023-07-10 05:43:29,2023-08-26,Deck Build Pack,Booster pack,"('Mementoral Tectolica, the Netherskull Dragon',)",New
DUNE-DE000,Duelist Nexus,Magicians of Bonds and Unity,"('Quarter Century Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE001,Duelist Nexus,Wheel Synchron,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE002,Duelist Nexus,Revolution Synchron,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE003,Duelist Nexus,Gazelle the King of Mythical Claws,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE004,Duelist Nexus,Big-Winged Berfomet,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE005,Duelist Nexus,Cornfield Coatl,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE006,Duelist Nexus,Mirror Swordknight,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE007,Duelist Nexus,Double-Headed Dino King Rex,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE008,Duelist Nexus,Mighty Dino King Rex,"('Super',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE009,Duelist Nexus,Altergeist Malwisp,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE010,Duelist Nexus,Altergeist Peritrator,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE011,Duelist Nexus,Mannadium Torrid,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE012,Duelist Nexus,Veda Kalanta,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE013,Duelist Nexus,Infernoble Knight Ricciardetto,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE014,Duelist Nexus,Infernoble Knight Turpin,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE015,Duelist Nexus,"Dreaming Reality of Nemleria, Realized","('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE016,Duelist Nexus,Nemleria Dream Devourer - Reveil,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE017,Duelist Nexus,Evoltile Pholis,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE018,Duelist Nexus,Evolsaur Lios,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE019,Duelist Nexus,Unchained Soul of Sharvara,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE020,Duelist Nexus,Unchained Soul of Shyama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE021,Duelist Nexus,Ultimate Bright Knight Ursatron Alpha,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE022,Duelist Nexus,Rescue-ACE Preventer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE023,Duelist Nexus,Thestalos the Shadowfire Monarch,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE024,Duelist Nexus,Behemoth the King of a Hundred Battles,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE025,Duelist Nexus,Nightmare Magician,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE026,Duelist Nexus,Hiita the Fire Channeler,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE027,Duelist Nexus,Agnimal Candle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE028,Duelist Nexus,Doomstar Ulka,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE029,Duelist Nexus,Greed Jar,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE030,Duelist Nexus,Click & Echo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE031,Duelist Nexus,The Cuckoo Commanded to Croon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE032,Duelist Nexus,Arahime the Manifested Mikanko,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE033,Duelist Nexus,Chimera the King of Phantom Beasts,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE034,Duelist Nexus,Chimera the Illusion Beast,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE035,Duelist Nexus,Sleipnir the Runick Mane,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE036,Duelist Nexus,Magnum the Reliever,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE037,Duelist Nexus,Cosmic Quasar Dragon,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE038,Duelist Nexus,Crimson Dragon,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE039,Duelist Nexus,Visas Amritara,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE040,Duelist Nexus,"Angelica, Princess of Noble Arms","('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE041,Duelist Nexus,Ursarctic Polar Star,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE042,Duelist Nexus,"Gaia Blaze, the Force of the Sun","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE043,Duelist Nexus,Evolzar Lars,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE044,Duelist Nexus,Epurrely Noir,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE045,Duelist Nexus,Thelematech Clatis,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE046,Duelist Nexus,Grenosaurus Giga-Cannon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE047,Duelist Nexus,Altergeist Adminia,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE048,Duelist Nexus,Emperor Charles the Great,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE049,Duelist Nexus,Unchained Soul Lord of Yama,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE050,Duelist Nexus,Synchro Overtop,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE051,Duelist Nexus,Synchro World,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE052,Duelist Nexus,Chimera Fusion,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE053,Duelist Nexus,Jurassic Power,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE054,Duelist Nexus,Realm Resonance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE055,Duelist Nexus,New World - Amritara,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE056,Duelist Nexus,"""Infernoble Arms - Almace""","('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE057,Duelist Nexus,Noble Arms Museum,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE058,Duelist Nexus,EMERGENCY!,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE059,Duelist Nexus,Dark Corridor,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE060,Duelist Nexus,Sinful Spoils of Subversion - Snake-Eye,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE061,Duelist Nexus,Fusion Armament,"('Ultra Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE062,Duelist Nexus,Duelist Genesis,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE063,Duelist Nexus,Beta Evolution Pill - Ultranscendance,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE064,Duelist Nexus,Tokusano Shinkyojin,"('Secret Rare', 'Quarter Century Secret Rare')",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE065,Duelist Nexus,Overexaggeration,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE066,Duelist Nexus,Million-Century Ice Prison,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE067,Duelist Nexus,Aqua Chorus Round,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE068,Duelist Nexus,Scrap-Iron Sacred Statue,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE069,Duelist Nexus,Altergeist Revitalization,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE070,Duelist Nexus,New World Formation,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE071,Duelist Nexus,New World Stars,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE072,Duelist Nexus,The Continuing Epic of Charles,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE073,Duelist Nexus,Nemleria Louve,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE074,Duelist Nexus,Vaylantz Wave - Master Phase,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE075,Duelist Nexus,Purrely Sharely!?,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE076,Duelist Nexus,Mikanko Spiritwalk,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE077,Duelist Nexus,Banishing Trap Hole,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE078,Duelist Nexus,Small Scuffle,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE079,Duelist Nexus,Split Mirror of the Underworld,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE080,Duelist Nexus,You're Finished,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE081,Duelist Nexus,Zuttomozaurus,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE082,Duelist Nexus,"Finis Terrae, Tower of the Necroworld","('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE083,Duelist Nexus,Kuibelt the Blade Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
DUNE-DE084,Duelist Nexus,Storagepod,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Nexus_(TCG-DE),2023-07-17 00:41:03,2023-07-27,Core Booster,Booster pack,"('Cosmic Quasar Dragon',)",New
