Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DCR-054,Dark Crisis,Gagagigo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-055,Dark Crisis,D.D. Trainer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-056,Dark Crisis,Ojama Green,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-057,Dark Crisis,Archfiend Soldier,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-058,Dark Crisis,Pandemonium Watchbear,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-059,Dark Crisis,Sasuke Samurai 2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-060,Dark Crisis,Dark Scorpion - Gorg the Strong,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-061,Dark Crisis,Dark Scorpion - Meanae the Thorn,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-062,Dark Crisis,Outstanding Dog Marron,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-063,Dark Crisis,Great Maju Garzett,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-064,Dark Crisis,Iron Blacksmith Kotetsu,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-065,Dark Crisis,Goblin of Greed,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-066,Dark Crisis,Mefist the Infernal General,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-067,Dark Crisis,Vilepawn Archfiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-068,Dark Crisis,Shadowknight Archfiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-069,Dark Crisis,Darkbishop Archfiend,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-070,Dark Crisis,Desrook Archfiend,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-071,Dark Crisis,Infernalqueen Archfiend,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-072,Dark Crisis,Terrorking Archfiend,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-073,Dark Crisis,Skull Archfiend of Lightning,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-074,Dark Crisis,Metallizing Parasite - Lunatite,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-075,Dark Crisis,Tsukuyomi,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-076,Dark Crisis,Mudora,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-077,Dark Crisis,Keldo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-078,Dark Crisis,Kelbek,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-079,Dark Crisis,Zolga,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-080,Dark Crisis,Agido,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-081,Dark Crisis,Legendary Flame Lord,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-082,Dark Crisis,Dark Master - Zorc,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-083,Dark Crisis,Spell Reproduction,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-084,Dark Crisis,Dragged Down into the Grave,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-085,Dark Crisis,Incandescent Ordeal,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-086,Dark Crisis,Contract with the Abyss,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-087,Dark Crisis,Contract with the Dark Master,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-088,Dark Crisis,Falling Down,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-089,Dark Crisis,Checkmate,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-090,Dark Crisis,Cestus of Dagla,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-091,Dark Crisis,Final Countdown,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-092,Dark Crisis,Archfiend's Oath,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-093,Dark Crisis,Mustering of the Dark Scorpions,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-094,Dark Crisis,Pandemonium,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-095,Dark Crisis,Altar for Tribute,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-096,Dark Crisis,Frozen Soul,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-097,Dark Crisis,Battle-Scarred,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-098,Dark Crisis,Dark Scorpion Combination,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-099,Dark Crisis,Archfiend's Roar,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-100,Dark Crisis,Dice Re-Roll,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-101,Dark Crisis,Spell Vanishing,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-102,Dark Crisis,Sakuretsu Armor,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-103,Dark Crisis,Ray of Hope,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-104,Dark Crisis,Blast Held by a Tribute,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-105,Dark Crisis,Judgment of Anubis,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-07-23 13:32:34,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-AE000,Dark Crisis,Vampire Lord,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE001,Dark Crisis,Battle Footballer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE002,Dark Crisis,Nin-Ken Dog,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE003,Dark Crisis,Acrobat Monkey,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE004,Dark Crisis,Arsenal Summoner,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE005,Dark Crisis,Guardian Elma,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE006,Dark Crisis,Guardian Ceal,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE007,Dark Crisis,Guardian Grarl,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE008,Dark Crisis,Guardian Baou,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE009,Dark Crisis,Guardian Kay'est,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE010,Dark Crisis,Guardian Tryce,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE011,Dark Crisis,Cyber Raider,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE012,Dark Crisis,Reflect Bounder,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE013,Dark Crisis,Little-Winguard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE014,Dark Crisis,Des Feral Imp,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE015,Dark Crisis,Different Dimension Dragon,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE016,Dark Crisis,"Shinato, King of a Higher Plane","('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE017,Dark Crisis,Dark Flare Knight,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE018,Dark Crisis,Mirage Knight,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE019,Dark Crisis,Berserk Dragon,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE020,Dark Crisis,Exodia Necross,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE021,Dark Crisis,Gyaku-Gire Panda,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE022,Dark Crisis,Blindly Loyal Goblin,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE023,Dark Crisis,Despair from the Dark,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE024,Dark Crisis,Maju Garzett,"('Normal Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE025,Dark Crisis,Fear from the Dark,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE026,Dark Crisis,Dark Scorpion - Chick the Yellow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE027,Dark Crisis,D.D. Warrior Lady,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE028,Dark Crisis,Thousand Needles,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE029,Dark Crisis,Shinato's Ark,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE030,Dark Crisis,A Deal with Dark Ruler,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE031,Dark Crisis,Contract with Exodia,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE032,Dark Crisis,Butterfly Dagger - Elma,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE033,Dark Crisis,Shooting Star Bow - Ceal,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE034,Dark Crisis,Gravity Axe - Grarl,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE035,Dark Crisis,Wicked-Breaking Flamberge - Baou,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE036,Dark Crisis,Rod of Silence - Kay'est,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE037,Dark Crisis,Twin Swords of Flashing Light - Tryce,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE038,Dark Crisis,Precious Cards from Beyond,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE039,Dark Crisis,Rod of the Mind's Eye,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE040,Dark Crisis,Fairy of the Spring,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE041,Dark Crisis,Token Thanksgiving,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE042,Dark Crisis,Morale Boost,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE043,Dark Crisis,Non-Spellcasting Area,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE044,Dark Crisis,Different Dimension Gate,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE045,Dark Crisis,Final Attack Orders,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE046,Dark Crisis,Staunch Defender,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE047,Dark Crisis,Ojama Trio,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE048,Dark Crisis,Arsenal Robber,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE049,Dark Crisis,Skill Drain,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE050,Dark Crisis,Really Eternal Rest,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE051,Dark Crisis,Kaiser Glider,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE052,Dark Crisis,Interdimensional Matter Transporter,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE053,Dark Crisis,Cost Down,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE054,Dark Crisis,Gagagigo,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE055,Dark Crisis,D.D. Trainer,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE056,Dark Crisis,Ojama Green,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE057,Dark Crisis,Archfiend Soldier,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE058,Dark Crisis,Pandemonium Watchbear,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE059,Dark Crisis,Sasuke Samurai 2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE060,Dark Crisis,Dark Scorpion - Gorg the Strong,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
DCR-AE061,Dark Crisis,Dark Scorpion - Meanae the Thorn,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(OCG-AE),2023-04-28 12:50:42,2004-05-12,Core Booster,Booster pack,"('Exodia Necross',)",Old
