Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DBWS-JP020,Deck Build Pack: Wild Survivors,Vanquish Soul Pluton HG,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP020,Deck Build Pack: Wild Survivors,Vanquish Soul Pluton HG,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP021,Deck Build Pack: Wild Survivors,Vanquish Soul Kaiser Varius,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP021,Deck Build Pack: Wild Survivors,Vanquish Soul Caesar Valius,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP022,Deck Build Pack: Wild Survivors,Rock of Vanquisher,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP022,Deck Build Pack: Wild Survivors,Rock of the Vanquisher,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP023,Deck Build Pack: Wild Survivors,Stake Your Soul!,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP023,Deck Build Pack: Wild Survivors,Stake your Soul!,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP024,Deck Build Pack: Wild Survivors,Vanquish Soul Dust Devil,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP024,Deck Build Pack: Wild Survivors,Vanquish Soul Dust Devil,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP025,Deck Build Pack: Wild Survivors,Vanquish Soul Continue,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP025,Deck Build Pack: Wild Survivors,Vanquish Soul - Continue?,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP026,Deck Build Pack: Wild Survivors,Vanquish Soul Trinity Burst,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP026,Deck Build Pack: Wild Survivors,Vanquish Soul Trinity Burst,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP027,Deck Build Pack: Wild Survivors,Vanquish Soul Calamity Kaiser,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP027,Deck Build Pack: Wild Survivors,Vanquish Soul Calamity Caesar,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP028,Deck Build Pack: Wild Survivors,Fire Formation - Tenki,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP028,Deck Build Pack: Wild Survivors,Fire Formation - Tenki,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP029,Deck Build Pack: Wild Survivors,Buerillabaisse de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP029,Deck Build Pack: Wild Survivors,Buerillabaisse de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP030,Deck Build Pack: Wild Survivors,Confitras de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP030,Deck Build Pack: Wild Survivors,Confiras de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP031,Deck Build Pack: Wild Survivors,Poêlétis de Nouvelles,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP031,Deck Build Pack: Wild Survivors,Poeltis de Nouvelles,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP032,Deck Build Pack: Wild Survivors,Foie Glasya de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP032,Deck Build Pack: Wild Survivors,Foie Glasya de Nouvelles,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP033,Deck Build Pack: Wild Survivors,Balameuniere de Nouvelles,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP033,Deck Build Pack: Wild Survivors,Balameuniere de Nouvelles,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP034,Deck Build Pack: Wild Survivors,Baelgrill de Nouvelles,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP034,Deck Build Pack: Wild Survivors,Baelgrill de Nouvelles,"('Ultra Rare', 'Secret Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP035,Deck Build Pack: Wild Survivors,"Nouvelles Auberge ""À Table""","('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP035,Deck Build Pack: Wild Survivors,"Nouvelles Restaurant ""At Table""","('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP036,Deck Build Pack: Wild Survivors,Voici la Carte - Here is the Menu,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP036,Deck Build Pack: Wild Survivors,Voici la Carte,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP037,Deck Build Pack: Wild Survivors,Recette de Poisson - Fish Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP037,Deck Build Pack: Wild Survivors,Recette de Poisson,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP038,Deck Build Pack: Wild Survivors,Recette de Viande - Meat Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP038,Deck Build Pack: Wild Survivors,Recette de Viande,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP039,Deck Build Pack: Wild Survivors,Recette de Personnel - Cook's Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP039,Deck Build Pack: Wild Survivors,Recette de Personnel,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP040,Deck Build Pack: Wild Survivors,Recette de Spécialité - Chef's Specialty Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP040,Deck Build Pack: Wild Survivors,Chef's Special Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP041,Deck Build Pack: Wild Survivors,Hungry Burger,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP041,Deck Build Pack: Wild Survivors,Hungry Burger,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP042,Deck Build Pack: Wild Survivors,Hamburger Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP042,Deck Build Pack: Wild Survivors,Hamburger Recipe,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP043,Deck Build Pack: Wild Survivors,Impcantation Candoll,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP043,Deck Build Pack: Wild Survivors,Impcantation Candoll,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP044,Deck Build Pack: Wild Survivors,Impcantation Talismandra,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP044,Deck Build Pack: Wild Survivors,Impcantation Talismandra,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DBWS-JP045,Deck Build Pack: Wild Survivors,Preparation of Rites,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-03 10:57:41,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendrake Meteoros', 'Vanquish Soul Kaiser Varius')",Old
DBWS-JP045,Deck Build Pack: Wild Survivors,Preparation of Rites,"('Common', 'Normal Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Deck_Build_Pack:_Wild_Survivors_(OCG-JP),2023-05-22 10:40:47,2023-03-18,Deck Build Pack,Booster pack,"('Baelgrill de Nouvelles', 'Transcendosaurus Meteorus', 'Vanquish Soul Caesar Valius')",New
DCR-DE000,Dark Crisis (25th Anniversary Edition),Vampire Lord,"('Secret Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE001,Dark Crisis (25th Anniversary Edition),Battle Footballer,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE002,Dark Crisis (25th Anniversary Edition),Nin-Ken Dog,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE003,Dark Crisis (25th Anniversary Edition),Acrobat Monkey,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE004,Dark Crisis (25th Anniversary Edition),Arsenal Summoner,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE005,Dark Crisis (25th Anniversary Edition),Guardian Elma,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE006,Dark Crisis (25th Anniversary Edition),Guardian Ceal,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE007,Dark Crisis (25th Anniversary Edition),Guardian Grarl,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE008,Dark Crisis (25th Anniversary Edition),Guardian Baou,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE009,Dark Crisis (25th Anniversary Edition),Guardian Kay'est,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE010,Dark Crisis (25th Anniversary Edition),Guardian Tryce,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE011,Dark Crisis (25th Anniversary Edition),Cyber Raider,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE012,Dark Crisis (25th Anniversary Edition),Reflect Bounder,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE013,Dark Crisis (25th Anniversary Edition),Little-Winguard,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE014,Dark Crisis (25th Anniversary Edition),Des Feral Imp,"('Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE015,Dark Crisis (25th Anniversary Edition),Different Dimension Dragon,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE016,Dark Crisis (25th Anniversary Edition),"Shinato, King of a Higher Plane","('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE017,Dark Crisis (25th Anniversary Edition),Dark Flare Knight,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE018,Dark Crisis (25th Anniversary Edition),Mirage Knight,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE019,Dark Crisis (25th Anniversary Edition),Berserk Dragon,"('Super Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE020,Dark Crisis (25th Anniversary Edition),Exodia Necross,"('Ultra Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE021,Dark Crisis (25th Anniversary Edition),Gyaku-Gire Panda,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE022,Dark Crisis (25th Anniversary Edition),Blindly Loyal Goblin,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
DCR-DE023,Dark Crisis (25th Anniversary Edition),Despair from the Dark,"('Common',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Dark_Crisis_(25th_Anniversary_Edition)_(TCG-DE),2023-05-19 20:31:57,2023-04-20,Core Booster,Booster pack,"('Exodia Necross',)",New
