Card number,Set,Name,Rarity,Print,Quantity,Page URL,Modification date,Release,Series,Set type,Cover card,Version
DT07-JP008,Duel Terminal - Charge of the Genex!!,Rigorous Reaver,"('Duel Terminal Normal Parallel Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP009,Duel Terminal - Charge of the Genex!!,Botanical Lion,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP009,Duel Terminal - Charge of the Genex!!,Botanical Lion,"('Duel Terminal Normal Parallel Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP010,Duel Terminal - Charge of the Genex!!,White Night Dragon,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP010,Duel Terminal - Charge of the Genex!!,White Night Dragon,"('Duel Terminal Super Parallel Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP011,Duel Terminal - Charge of the Genex!!,Genex Ally Remote,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP011,Duel Terminal - Charge of the Genex!!,Genex Ally Remote,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP012,Duel Terminal - Charge of the Genex!!,Genex Ally Powercell,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP012,Duel Terminal - Charge of the Genex!!,Genex Ally Powercell,"('Duel Terminal Super Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP013,Duel Terminal - Charge of the Genex!!,Genex Ally Changer,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP013,Duel Terminal - Charge of the Genex!!,Genex Ally Changer,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP014,Duel Terminal - Charge of the Genex!!,Genex Ally Volcannon,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP014,Duel Terminal - Charge of the Genex!!,Genex Ally Volcannon,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP015,Duel Terminal - Charge of the Genex!!,Genex Ally Solid,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP015,Duel Terminal - Charge of the Genex!!,Genex Ally Solid,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP016,Duel Terminal - Charge of the Genex!!,The Fabled Chawa,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP016,Duel Terminal - Charge of the Genex!!,The Fabled Chawa,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP017,Duel Terminal - Charge of the Genex!!,The Fabled Catsith,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP017,Duel Terminal - Charge of the Genex!!,The Fabled Catsith,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP018,Duel Terminal - Charge of the Genex!!,The Fabled Cerburrel,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP018,Duel Terminal - Charge of the Genex!!,The Fabled Cerburrel,"('Duel Terminal Super Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP019,Duel Terminal - Charge of the Genex!!,The Fabled Ganashia,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP019,Duel Terminal - Charge of the Genex!!,The Fabled Ganashia,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP020,Duel Terminal - Charge of the Genex!!,The Fabled Nozoochee,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP020,Duel Terminal - Charge of the Genex!!,The Fabled Nozoochee,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP021,Duel Terminal - Charge of the Genex!!,Dragunity Militum,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP021,Duel Terminal - Charge of the Genex!!,Dragunity Militum,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP022,Duel Terminal - Charge of the Genex!!,Dragunity Primus Pilus,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP022,Duel Terminal - Charge of the Genex!!,Dragunity Primus Pilus,"('Duel Terminal Super Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP023,Duel Terminal - Charge of the Genex!!,Dragunity Brandistock,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP023,Duel Terminal - Charge of the Genex!!,Dragunity Brandistock,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP024,Duel Terminal - Charge of the Genex!!,Dragunity Javelin,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP024,Duel Terminal - Charge of the Genex!!,Dragunity Javelin,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP025,Duel Terminal - Charge of the Genex!!,Jurrac Dino,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP025,Duel Terminal - Charge of the Genex!!,Jurrac Dino,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP026,Duel Terminal - Charge of the Genex!!,Jurrac Gallim,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP026,Duel Terminal - Charge of the Genex!!,Jurrac Gallim,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP027,Duel Terminal - Charge of the Genex!!,Jurrac Aeolo,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP027,Duel Terminal - Charge of the Genex!!,Jurrac Aeolo,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP028,Duel Terminal - Charge of the Genex!!,Jurrac Herra,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP028,Duel Terminal - Charge of the Genex!!,Jurrac Herra,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP029,Duel Terminal - Charge of the Genex!!,Naturia Butterfly,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP029,Duel Terminal - Charge of the Genex!!,Naturia Butterfly,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP030,Duel Terminal - Charge of the Genex!!,Naturia Ladybug,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP030,Duel Terminal - Charge of the Genex!!,Naturia Ladybug,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP031,Duel Terminal - Charge of the Genex!!,Naturia Strawberry,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP031,Duel Terminal - Charge of the Genex!!,Naturia Strawberry,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP032,Duel Terminal - Charge of the Genex!!,Defender of the Ice Barrier,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP032,Duel Terminal - Charge of the Genex!!,Defender of the Ice Barrier,"('Duel Terminal Rare Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP033,Duel Terminal - Charge of the Genex!!,Warlock of the Ice Barrier,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP033,Duel Terminal - Charge of the Genex!!,Warlock of the Ice Barrier,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP034,Duel Terminal - Charge of the Genex!!,Sacred Spirit of the Ice Barrier,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP034,Duel Terminal - Charge of the Genex!!,Sacred Spirit of the Ice Barrier,"('Duel Terminal Normal Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP035,Duel Terminal - Charge of the Genex!!,General Raiho of the Ice Barrier,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP035,Duel Terminal - Charge of the Genex!!,General Raiho of the Ice Barrier,"('Duel Terminal Super Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP036,Duel Terminal - Charge of the Genex!!,Elemental Hero Darkbright,"('Duel Terminal Normal Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP036,Duel Terminal - Charge of the Genex!!,Elemental Hero Darkbright,"('Duel Terminal Normal Parallel Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP037,Duel Terminal - Charge of the Genex!!,Arcana Knight Joker,"('Duel Terminal Rare Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP037,Duel Terminal - Charge of the Genex!!,Arcana Knight Joker,"('Duel Terminal Rare Parallel Rare',)",Reprint,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP038,Duel Terminal - Charge of the Genex!!,Genex Ally Triarm,"('Duel Terminal Ultra Parallel Rare', 'Duel Terminal Secret Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP038,Duel Terminal - Charge of the Genex!!,Genex Ally Triarm,"('Duel Terminal Ultra Parallel Rare', 'Duel Terminal Secret Parallel Rare')",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP039,Duel Terminal - Charge of the Genex!!,The Fabled Unicore,"('Duel Terminal Super Parallel Rare',)",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
DT07-JP039,Duel Terminal - Charge of the Genex!!,The Fabled Unicore,"('Duel Terminal Super Parallel Rare',)",New,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-07-04 12:20:40,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",New
DT07-JP040,Duel Terminal - Charge of the Genex!!,Dragunity Knight - Trident,"('Duel Terminal Ultra Parallel Rare', 'Duel Terminal Secret Parallel Rare')",,,https://yugipedia.com/wiki/Set_Card_Lists:Duel_Terminal_-_Charge_of_the_Genex!!_(OCG-JP),2023-04-23 22:01:20,2009-10-01,,Duel Terminal,"('Genex Ally Powercell', 'Genex Ally Remote', 'Genex Ally Solid', 'Genex Ally Triarm', 'Genex Ally Volcannon')",Old
