Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Series,Set type,Cover card,Version
MP23-EN227,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Archfiend,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN228,25th Anniversary Tin: Dueling Heroes Mega Pack,Ariane the Labrynth Servant,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN229,25th Anniversary Tin: Dueling Heroes Mega Pack,Arianna the Labrynth Servant,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN230,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Chandraglier,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN231,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Stovie Torbie,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN232,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Cooclock,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN233,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Labyrinth,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN234,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Set-Up,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN235,25th Anniversary Tin: Dueling Heroes Mega Pack,Welcome Labrynth,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN236,25th Anniversary Tin: Dueling Heroes Mega Pack,Farewelcome Labrynth,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN237,25th Anniversary Tin: Dueling Heroes Mega Pack,Labrynth Barrage,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN238,25th Anniversary Tin: Dueling Heroes Mega Pack,Archfiend's Ghastly Glitch,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN239,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Fountain,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN240,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Allure,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN241,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Tip,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN242,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Flashing Fire,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN243,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Destruction,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN244,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Dispelling,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN245,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Freezing Curses,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN246,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Slumber,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN247,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Golden Droplet,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN248,25th Anniversary Tin: Dueling Heroes Mega Pack,Runick Smiting Storm,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN249,25th Anniversary Tin: Dueling Heroes Mega Pack,Hugin the Runick Wings,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN250,25th Anniversary Tin: Dueling Heroes Mega Pack,Munin the Runick Wings,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN251,25th Anniversary Tin: Dueling Heroes Mega Pack,Geri the Runick Fangs,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN252,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Elis,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN253,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Stella,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN254,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Irene,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN255,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Sophia,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN256,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Mikailis,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN257,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Kaspitell,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN258,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Gibrine,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN259,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Asophiel,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN260,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Pax,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN261,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Arment,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN262,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Carpedivem,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN263,25th Anniversary Tin: Dueling Heroes Mega Pack,Exosister Vadis,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN264,25th Anniversary Tin: Dueling Heroes Mega Pack,Rite of Aramesir,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN265,25th Anniversary Tin: Dueling Heroes Mega Pack,Water Enchantress of the Temple,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN266,25th Anniversary Tin: Dueling Heroes Mega Pack,Magicore Warrior of the Relics,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN267,25th Anniversary Tin: Dueling Heroes Mega Pack,Wandering Gryphon Rider,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN268,25th Anniversary Tin: Dueling Heroes Mega Pack,Fateful Adventure,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN269,25th Anniversary Tin: Dueling Heroes Mega Pack,"Dunnell, the Noble Arms of Light","('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN270,25th Anniversary Tin: Dueling Heroes Mega Pack,Starlit Papillon,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN271,25th Anniversary Tin: Dueling Heroes Mega Pack,"Dracoback, the Rideable Dragon","('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN272,25th Anniversary Tin: Dueling Heroes Mega Pack,Thunder Discharge,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN273,25th Anniversary Tin: Dueling Heroes Mega Pack,Breath of Resurrection,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN274,25th Anniversary Tin: Dueling Heroes Mega Pack,Dragunity Senatus,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN275,25th Anniversary Tin: Dueling Heroes Mega Pack,Noble Knight Custennin,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN276,25th Anniversary Tin: Dueling Heroes Mega Pack,Perfect Sync - A-Un,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN277,25th Anniversary Tin: Dueling Heroes Mega Pack,D/D/D Rebel King Leonidas,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN278,25th Anniversary Tin: Dueling Heroes Mega Pack,"Amorphactor Pain, the Imagination Dracoverlord","('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN279,25th Anniversary Tin: Dueling Heroes Mega Pack,Number C32: Shark Drake Veiss,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN280,25th Anniversary Tin: Dueling Heroes Mega Pack,Krawler Receptor,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN281,25th Anniversary Tin: Dueling Heroes Mega Pack,"Camelot, Realm of Noble Knights and Noble Arms","('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN282,25th Anniversary Tin: Dueling Heroes Mega Pack,Time Thief Power Reserve,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-EN283,25th Anniversary Tin: Dueling Heroes Mega Pack,SPYRAL Double Agent,"('Ultra Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-EN),2023-08-31 05:59:11,2023-09-07,,Booster pack,,New
MP23-FR001,25th Anniversary Tin: Dueling Heroes Mega Pack,Libromancer Geek Boy,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR002,25th Anniversary Tin: Dueling Heroes Mega Pack,Magikuriboh,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR003,25th Anniversary Tin: Dueling Heroes Mega Pack,Timaeus the United Dragon,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR004,25th Anniversary Tin: Dueling Heroes Mega Pack,Blue-Eyes Jet Dragon,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR005,25th Anniversary Tin: Dueling Heroes Mega Pack,Dictator of D.,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR006,25th Anniversary Tin: Dueling Heroes Mega Pack,Icejade Kosmochlor,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR007,25th Anniversary Tin: Dueling Heroes Mega Pack,Icejade Aegirine,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR008,25th Anniversary Tin: Dueling Heroes Mega Pack,Icejade Creation Kingfisher,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR009,25th Anniversary Tin: Dueling Heroes Mega Pack,Dinomorphia Therizia,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR010,25th Anniversary Tin: Dueling Heroes Mega Pack,Dinomorphia Diplos,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR011,25th Anniversary Tin: Dueling Heroes Mega Pack,D/D Gryphon,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR012,25th Anniversary Tin: Dueling Heroes Mega Pack,S-Force Lapcewell,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR013,25th Anniversary Tin: Dueling Heroes Mega Pack,S-Force Retroactive,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR014,25th Anniversary Tin: Dueling Heroes Mega Pack,Epsilon The Magnet Warrior,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR015,25th Anniversary Tin: Dueling Heroes Mega Pack,The Agent of Destruction - Venus,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR016,25th Anniversary Tin: Dueling Heroes Mega Pack,"Simorgh, Bird of Perfection","('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR017,25th Anniversary Tin: Dueling Heroes Mega Pack,Illusion of Chaos,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR018,25th Anniversary Tin: Dueling Heroes Mega Pack,Master of Chaos,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR019,25th Anniversary Tin: Dueling Heroes Mega Pack,Blue-Eyes Tyrant Dragon,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR020,25th Anniversary Tin: Dueling Heroes Mega Pack,Dinomorphia Kentregina,"('Super Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR021,25th Anniversary Tin: Dueling Heroes Mega Pack,Dinomorphia Stealthbergia,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR022,25th Anniversary Tin: Dueling Heroes Mega Pack,Maple Maiden,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR023,25th Anniversary Tin: Dueling Heroes Mega Pack,D/D/D Deviser King Deus Machinex,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR024,25th Anniversary Tin: Dueling Heroes Mega Pack,The Zombie Vampire,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR025,25th Anniversary Tin: Dueling Heroes Mega Pack,"Dharc the Dark Charmer, Gloomy","('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR026,25th Anniversary Tin: Dueling Heroes Mega Pack,Vision with Eyes of Blue,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR027,25th Anniversary Tin: Dueling Heroes Mega Pack,Ultimate Fusion,"('Ultra Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR028,25th Anniversary Tin: Dueling Heroes Mega Pack,Icejade Cenote Enion Cradle,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR029,25th Anniversary Tin: Dueling Heroes Mega Pack,Dogmatikamacabre,"('Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR030,25th Anniversary Tin: Dueling Heroes Mega Pack,Dark Contract with Patent License,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR031,25th Anniversary Tin: Dueling Heroes Mega Pack,Ursarctic Radiation,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
MP23-FR032,25th Anniversary Tin: Dueling Heroes Mega Pack,Floowandereeze and the Advent of Adventure,"('Prismatic Secret Rare',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:25th_Anniversary_Tin:_Dueling_Heroes_Mega_Pack_(TCG-FR),2023-08-31 06:01:19,2023-09-07,,Booster pack,,New
